offeringID,product_key,SupplierKey,product_name,long_description,unit_retail,Supplier_name
a66bcbbc20034a0b97b52b9fb4490a64,7f58a63ca02d4c41b28c481449af246f,c5b46c022ced47cc9459e51066ef1429,"Steel Sit Siding","Aut sit accusantium consequatur perferendis voluptatem. Perferendis consequatur aut voluptatem sit accusantium. Voluptatem perferendis aut consequatur sit accusantium. Perferendis aut sit voluptatem consequatur accusantium. Consequatur voluptatem sit accusantium perferendis aut.",17.8195675780,"UndeVel Supplier"
a6b5c41656c841d9b4335a5eed02f105,43144835a6d8440390a13687e2544d72,1f338befe93a4384a728369174c0e9cb,"Multiple Sed Kit","Consequatur perferendis voluptatem sit aut accusantium. Voluptatem accusantium perferendis consequatur aut sit. Perferendis aut accusantium voluptatem sit consequatur.",4.2025793297,"VoluptatibusEarum Company"
aa33a4d7787e4f5fb171b29e19fdb9b3,aad4e127285646d08081038953a4a098,f9e018aebdf94f4fba6e30ac36217fb1,"Large Aspernatur Case","Voluptatem consequatur perferendis sit aut accusantium. Accusantium perferendis sit voluptatem aut consequatur.",4.0304514352,"MolestiaeQuae & Sons"
ab7d900f79654c24baff4233281fbc89,b6b3f3be94214c3f8c00426232063d58,16aff1e4451940a5ae6d04f45b088770,"Wooden Nesciunt Fencing","Consequatur voluptatem aut perferendis sit accusantium. Voluptatem aut accusantium sit perferendis consequatur.",70.6714586546,"MolestiasRepudiandae Inc."
ab9ce373542f4895aa2b490ac683c677,243431cb508840d8884e0df058f08455,e3d118b9c1ac4ff7a957916a2333464d,"Heavy Voluptatum Bucket","Aut consequatur accusantium sit perferendis voluptatem.",3.7642779445,"DignissimosAspernatur & Sons"
ac429141cea04768aa295cab1be2551d,d2520e0de46744adae76f435fc41aa0c,fa320a5611e74b199fc65a3337df2970,"Small Repellendus Box","Consequatur accusantium aut voluptatem sit perferendis. Aut accusantium sit voluptatem perferendis consequatur.",15.3042749589,"CommodiNesciunt Company"
ac504d95a4f64db99fa0026d16ab66a8,4d207a7fde1a43d189c5a67759c78b5a,650f43e12d0a4271b904015724c7685a,"Useful Dolorum Tool","Consequatur accusantium sit perferendis aut voluptatem. Sit perferendis consequatur aut accusantium voluptatem. Accusantium perferendis voluptatem consequatur sit aut.",82.9490739418,"ErrorIpsa CO."
ace523ffec8a494c9881053106f02642,738aeb8720dd49429ac1221aacd5af92,2737d2863ff14c0c93c804e0a3673371,"Small Neque Box","Voluptatem consequatur sit aut perferendis accusantium. Aut accusantium voluptatem sit consequatur perferendis. Perferendis accusantium sit voluptatem consequatur aut. Consequatur sit accusantium voluptatem perferendis aut. Sit perferendis voluptatem accusantium aut consequatur. Consequatur perferendis sit aut accusantium voluptatem. Accusantium consequatur aut perferendis sit voluptatem. Voluptatem sit consequatur perferendis aut accusantium. Perferendis aut sit accusantium voluptatem consequatur.",43.8335958875,"EaqueVoluptas CO."
adb44c4d45a9489fa5cc080227e35db4,42a3b42030fc4ed3acdcff3ab3cd2f07,c5b46c022ced47cc9459e51066ef1429,"Useful Error Tool","Aut accusantium voluptatem consequatur perferendis sit.",38.3478500658,"UndeVel Supplier"
aec4534472a8490e87e05b06e5284297,da80eb4711244db4a15bea284c6b9321,3a79c93abd704112b6de24190a2ce009,"Wooden Doloremque Fencing","Perferendis sit voluptatem accusantium aut consequatur. Aut perferendis accusantium voluptatem consequatur sit.",63.9876650733,"ExplicaboLaborum Supplier"
b3042401f7cf476aad0c932f20a1ed40,674eb4ee5de04f3c93bf6ccf71182efd,833d602f1e454060a3e214010a746a27,"Useful Nisi Tool","Consequatur sit accusantium voluptatem aut perferendis. Consequatur aut voluptatem accusantium perferendis sit. Aut voluptatem consequatur perferendis sit accusantium. Sit voluptatem perferendis aut accusantium consequatur.",11.4248043669,"LaborumDucimus Supplier"
b617de1feacb4f4daf2337bdc692ee39,1f53b7eecac941d2b71122e6f708dfe8,722d92d84abd452aa7b24003cb2fba84,"Wooden Sint Fencing","Perferendis voluptatem sit accusantium aut consequatur.",20.9783572310,"EarumEa Company"
b8e81116f45544e5bccf8c907ebffcb9,2150167cfe4f473fbd18ff0a7e87102a,6ffaa1a3963e4071b5f34509ecb433ba,"Multiple Est Kit","Voluptatem aut accusantium perferendis sit consequatur. Accusantium perferendis consequatur voluptatem aut sit. Consequatur perferendis accusantium sit voluptatem aut. Consequatur accusantium sit voluptatem aut perferendis. Sit voluptatem perferendis accusantium aut consequatur. Sit aut consequatur voluptatem perferendis accusantium.",29.5451260318,"EiusNumquam Supplier"
bd380bf426924deebb1aff20cda36d0b,19de675da674493a95044a1e1241992f,cea711a90b6446fd9c557ef0789d1449,"Small Soluta Box","Aut consequatur perferendis voluptatem sit accusantium. Aut sit accusantium consequatur perferendis voluptatem. Consequatur sit perferendis aut accusantium voluptatem. Voluptatem consequatur aut sit accusantium perferendis. Consequatur aut sit voluptatem perferendis accusantium. Sit voluptatem consequatur aut accusantium perferendis. Accusantium perferendis aut sit voluptatem consequatur. Aut perferendis accusantium consequatur voluptatem sit.",25.7128984111,"RepellendusVel & Sons"
c3a008215f754b3597904e7f48373aae,92a896a59649416c8a85262df5d3fa9e,48f24c00bbcc471ba82a38f723e8fcfb,"Small Inventore Box","Voluptatem sit perferendis aut accusantium consequatur. Consequatur voluptatem accusantium aut sit perferendis. Sit perferendis accusantium voluptatem aut consequatur. Voluptatem aut consequatur sit accusantium perferendis. Accusantium aut sit consequatur voluptatem perferendis. Perferendis aut accusantium voluptatem sit consequatur. Aut consequatur accusantium sit voluptatem perferendis. Consequatur perferendis aut sit voluptatem accusantium.",3.1961408950,"DelectusDolorem & Sons"
c67654f5f9204c1ab55c214c213390da,eb6cacf34d1f423c8730c77c4c6c845d,a14385f4bc65489da0b560f547c7bce0,"Heavy Eius Bucket","Sit perferendis aut accusantium consequatur voluptatem. Sit accusantium voluptatem perferendis consequatur aut. Perferendis aut voluptatem consequatur sit accusantium. Voluptatem sit perferendis accusantium consequatur aut. Accusantium aut sit voluptatem consequatur perferendis. Accusantium aut sit voluptatem consequatur perferendis.",20.8369040280,"TeneturNostrum Incorporate"
c70df8f8c98944b5a76e8feaa91a0fdf,b079b6b431424e8a8f9fc08096373c85,382980641e244c7384863c6dfa7db0eb,"Multiple Consequuntur Kit","Sit accusantium consequatur aut voluptatem perferendis. Accusantium voluptatem aut consequatur perferendis sit. Accusantium perferendis sit voluptatem aut consequatur. Aut accusantium voluptatem perferendis sit consequatur. Voluptatem accusantium perferendis sit aut consequatur. Consequatur accusantium voluptatem sit aut perferendis.",22.5642536344,"QuiaReprehenderit & Sons"
c7891150dc474cb38845382b411f148d,6a2a8b1cb3374fafa09184b0bd79f813,a0fe26b4d58e4d54892a99043038ad4d,"Wooden Alias Fencing","Consequatur aut perferendis sit voluptatem accusantium. Consequatur aut sit voluptatem perferendis accusantium. Aut consequatur sit voluptatem perferendis accusantium.",61.8735465293,"VoluptatemNecessitatibus Incorporate"
c7c2d7ff8ee64051874d6b9e80213b65,e28c316e57cd429f9a4d3ebc7e890234,d5dd1baea8054b0abe55852a9bd03e34,"Multiple Maxime Kit","Voluptatem perferendis consequatur accusantium aut sit. Perferendis aut voluptatem accusantium sit consequatur. Voluptatem sit accusantium perferendis aut consequatur. Accusantium perferendis aut sit voluptatem consequatur. Sit consequatur accusantium voluptatem perferendis aut. Perferendis aut accusantium sit consequatur voluptatem. Accusantium voluptatem sit aut consequatur perferendis. Voluptatem sit perferendis consequatur aut accusantium. Consequatur accusantium voluptatem perferendis aut sit.",34.4716605150,"SedEx Company"
c8d40df9d36d4dab8509ac83aa739f66,de32fd244f6647a7b9037caadedbd04d,2737d2863ff14c0c93c804e0a3673371,"Small Reprehenderit Box","Voluptatem consequatur sit perferendis aut accusantium. Aut perferendis voluptatem consequatur accusantium sit. Consequatur aut accusantium perferendis voluptatem sit. Perferendis accusantium voluptatem sit consequatur aut. Voluptatem accusantium consequatur perferendis aut sit. Voluptatem accusantium consequatur perferendis aut sit. Sit consequatur accusantium perferendis aut voluptatem. Perferendis voluptatem consequatur aut sit accusantium.",2.5082674160,"EaqueVoluptas CO."
c945b9659d9c4f478f0d0bd0b90854ed,75f6de5bb0ca4fb99bef8b2f9fe0c2dd,08ed3be014194feab10a409af560a1bf,"Useful Itaque Tool","Voluptatem aut accusantium consequatur sit perferendis. Accusantium perferendis sit aut voluptatem consequatur. Sit consequatur perferendis accusantium aut voluptatem.",10.6723362120,"QuasMollitia CO."
ca827e229eca4adcb8095e80a5cd64e8,2e299bfe71894efe96adc6a5a312743b,f753a55455524d7088ffd67839bbc355,"Multiple Magnam Kit","Perferendis sit accusantium consequatur voluptatem aut. Aut perferendis voluptatem consequatur sit accusantium. Aut perferendis voluptatem consequatur sit accusantium.",5.5842414374,"ProvidentPerferendis & Sons"
ce66e9bfb66e4575aaae9cb6bee9bd34,fdfb2ff109b64b77a5780d93f05dc934,3a79c93abd704112b6de24190a2ce009,"Small Expedita Box","Voluptatem perferendis consequatur accusantium aut sit. Aut voluptatem consequatur accusantium perferendis sit. Accusantium voluptatem aut consequatur perferendis sit. Voluptatem accusantium aut sit perferendis consequatur. Perferendis accusantium voluptatem sit aut consequatur.",14.7061503827,"ExplicaboLaborum Supplier"
dbc06b2c081a43deb21c0ed5840bb4b8,7e32ae2f278541728bfa2308d6bc5644,0d86829852d04b46b6fd74daf72e9b88,"Wooden Ea Fencing","Perferendis accusantium voluptatem consequatur aut sit. Sit voluptatem aut accusantium perferendis consequatur. Perferendis consequatur sit accusantium voluptatem aut. Sit voluptatem consequatur perferendis aut accusantium. Sit perferendis accusantium aut consequatur voluptatem. Voluptatem consequatur sit accusantium aut perferendis. Perferendis aut voluptatem accusantium sit consequatur. Voluptatem consequatur accusantium sit perferendis aut.",43.9456495473,"QuodIusto Inc."
dde7a6acc89d4480ab9f268584c2a499,034e62e92a1d439a9e15c17821414da5,af0ebf91b8b44ef79498d51f6b827c3b,"Useful Eveniet Tool","Voluptatem perferendis consequatur accusantium sit aut. Perferendis consequatur aut accusantium voluptatem sit. Accusantium perferendis sit consequatur aut voluptatem. Perferendis accusantium sit voluptatem aut consequatur. Aut perferendis voluptatem sit accusantium consequatur. Consequatur sit voluptatem aut perferendis accusantium. Perferendis accusantium sit consequatur voluptatem aut. Consequatur accusantium voluptatem perferendis aut sit. Consequatur perferendis voluptatem aut sit accusantium.",54.5807129067,"CorruptiEt & Sons"
dec7bd1b5239445e9ec634df5a8b2d28,3f7753e305744eeb976032af8e2c1674,71478f4cc80a44dc8e0ddd6c090faaea,"Large Enim Case","Accusantium perferendis consequatur voluptatem sit aut. Consequatur sit aut accusantium perferendis voluptatem. Consequatur sit accusantium voluptatem aut perferendis. Aut sit voluptatem consequatur perferendis accusantium. Consequatur sit accusantium voluptatem perferendis aut.",14.9360903998,"VoluptatesUt & Sons"
e00e8d51a91a4c0e8687420628c0e467,6e752675c611462cb236da7f020fd8dc,1920a676bfd7417a8fda0dd4ce7868c5,"Steel Aliquid Siding","Consequatur accusantium voluptatem perferendis aut sit. Voluptatem sit consequatur accusantium perferendis aut. Sit voluptatem consequatur perferendis aut accusantium. Consequatur accusantium sit perferendis aut voluptatem.",86.5120275266,"ARerum Inc."
e76262433e884ee3a8b3bf81f7e38538,620ab9269d944e01abcf740679bb5a0d,1c4e3172ed44450c95367fb9c38e58bd,"Multiple Modi Kit","Consequatur voluptatem aut perferendis sit accusantium. Consequatur voluptatem perferendis sit accusantium aut. Perferendis sit consequatur accusantium voluptatem aut. Consequatur perferendis accusantium aut voluptatem sit. Aut accusantium sit consequatur perferendis voluptatem. Sit aut perferendis accusantium consequatur voluptatem. Sit aut perferendis voluptatem accusantium consequatur. Perferendis consequatur accusantium sit voluptatem aut.",75.2857898313,"IureUnde & Sons"
e869c02ad74b4151a9c7cd59c0603c60,db551005ee324be089df6fb617af2417,8e7c1258925a4feebf2bbbeb7a64fa7e,"Steel Ad Siding","Consequatur sit aut accusantium perferendis voluptatem. Perferendis accusantium sit voluptatem aut consequatur. Perferendis consequatur sit voluptatem aut accusantium. Consequatur accusantium perferendis voluptatem sit aut. Consequatur voluptatem accusantium sit aut perferendis. Voluptatem consequatur aut perferendis sit accusantium. Aut accusantium sit consequatur perferendis voluptatem. Voluptatem sit perferendis accusantium consequatur aut.",1.9361993493,"DolorAmet Inc."
e8cf7e4dbbb94ce3aab04ee30c004973,d2520e0de46744adae76f435fc41aa0c,fa320a5611e74b199fc65a3337df2970,"Small Repellendus Box","Consequatur accusantium aut voluptatem sit perferendis. Aut accusantium sit voluptatem perferendis consequatur.",15.3042749589,"CommodiNesciunt Company"
ea5eb236806c49a3a4826a115266b382,0fe4b62d3931473d808c249f35a6694f,a14385f4bc65489da0b560f547c7bce0,"Useful Illo Tool","Perferendis sit consequatur accusantium voluptatem aut. Consequatur voluptatem sit perferendis aut accusantium. Consequatur aut accusantium perferendis sit voluptatem. Aut sit consequatur voluptatem perferendis accusantium. Voluptatem perferendis aut sit accusantium consequatur. Consequatur perferendis aut voluptatem sit accusantium. Accusantium sit voluptatem aut perferendis consequatur.",16.1306969947,"TeneturNostrum Incorporate"
ec21d983f1384d16a28ad358adce0fc8,53745fe0ad004fd494b87cc08ff7ae54,5e48dcb5015d45868186a143fddd2345,"Wooden Quis Fencing","Voluptatem sit accusantium aut perferendis consequatur. Sit voluptatem perferendis consequatur accusantium aut. Voluptatem perferendis accusantium aut consequatur sit.",52.4973037277,"CumAccusamus CO."
ee2654039eba49e7ab5e2e4003ad4e82,6f9f27076bf641a6b20efab41441c503,5ff960f81e034348a7f316204607f88d,"Useful Vero Tool","Perferendis voluptatem accusantium aut sit consequatur. Accusantium voluptatem perferendis aut consequatur sit. Accusantium consequatur voluptatem perferendis aut sit. Accusantium voluptatem aut perferendis consequatur sit.",15.8453522663,"HarumAspernatur Supplier"
ee9972f23f7e4fe092fc9198376a9445,b94c77f979c042dc9b0a63b149774651,833d602f1e454060a3e214010a746a27,"Useful Culpa Tool","Accusantium voluptatem aut perferendis sit consequatur. Consequatur accusantium aut sit perferendis voluptatem. Aut voluptatem perferendis sit consequatur accusantium. Sit perferendis voluptatem aut consequatur accusantium.",3.8170200071,"LaborumDucimus Supplier"
eea8be6efce34c8097ab62c9835d63d6,46fefc5dad294a6095784ebd0054fc52,722d92d84abd452aa7b24003cb2fba84,"Heavy Molestias Bucket","Consequatur aut perferendis accusantium sit voluptatem. Accusantium sit aut voluptatem perferendis consequatur.",25.5289725817,"EarumEa Company"
f4bf2f3b1ad041b99df66686cbda4069,29ffa663cc4c40e6b8ece3269a846533,3bd339bc028040edbd5ab15a6ce6577e,"Heavy Eaque Bucket","Perferendis consequatur accusantium voluptatem aut sit. Voluptatem aut sit accusantium perferendis consequatur. Perferendis sit accusantium voluptatem aut consequatur. Aut accusantium perferendis voluptatem consequatur sit. Sit aut voluptatem perferendis accusantium consequatur. Aut voluptatem consequatur accusantium sit perferendis. Aut accusantium perferendis sit voluptatem consequatur.",55.2209628595,"QuaeratNatus & Sons"
f51b6fe0ae004512ad5cac62305aa958,12df17689a31425caafcd74234039530,1f338befe93a4384a728369174c0e9cb,"Heavy Libero Bucket","Accusantium consequatur voluptatem perferendis sit aut. Accusantium aut perferendis sit voluptatem consequatur. Aut voluptatem accusantium sit perferendis consequatur. Consequatur accusantium aut sit perferendis voluptatem. Perferendis voluptatem sit accusantium consequatur aut. Aut sit perferendis voluptatem accusantium consequatur. Sit perferendis accusantium consequatur voluptatem aut. Voluptatem sit consequatur perferendis aut accusantium. Voluptatem accusantium aut consequatur sit perferendis. Sit aut accusantium consequatur voluptatem perferendis.",7.2633037126,"VoluptatibusEarum Company"
f53026a577ba4d86836231e15382ba17,501ee35d92b24a568e0ca6243031ffa0,bbc6d19fe3144481b4077b2ed9aa3ebe,"Large Iure Case","Consequatur aut perferendis sit voluptatem accusantium. Sit voluptatem aut accusantium consequatur perferendis. Perferendis voluptatem accusantium sit aut consequatur. Consequatur perferendis accusantium voluptatem sit aut. Voluptatem sit aut accusantium consequatur perferendis. Consequatur accusantium sit perferendis aut voluptatem. Voluptatem consequatur sit accusantium perferendis aut.",84.8772058492,"QuasiSunt & Sons"
f6b407a6158c45b889ee165999ad5d5b,8f668f585c1547508265d1af96a7dca8,e197b2e9d8694f66a21c7ef0483efc56,"Heavy Minima Bucket","Perferendis sit voluptatem aut accusantium consequatur. Perferendis voluptatem sit accusantium aut consequatur. Aut consequatur voluptatem accusantium perferendis sit. Consequatur voluptatem accusantium aut sit perferendis. Perferendis aut voluptatem sit consequatur accusantium. Sit aut consequatur perferendis accusantium voluptatem. Accusantium voluptatem perferendis sit consequatur aut.",23.2625477641,"PerferendisCumque Incorporate"
f82564ef02d24b4593cce2aae301000c,18279a5eead645bf9dc8468f890d2eb7,3bd339bc028040edbd5ab15a6ce6577e,"Heavy Perspiciatis Bucket","Voluptatem consequatur perferendis aut accusantium sit.",9.1646960507,"QuaeratNatus & Sons"
f84f63aa61354db0a50e1de47d59bd50,4c6e0b2d51a44191b3d74b0867095b94,dc7de42166684da6a721732c808546bd,"Heavy Voluptatem Bucket","Sit consequatur perferendis aut voluptatem accusantium. Consequatur accusantium aut perferendis sit voluptatem. Voluptatem aut consequatur accusantium perferendis sit. Aut sit consequatur accusantium voluptatem perferendis. Consequatur aut perferendis accusantium voluptatem sit. Aut perferendis accusantium sit voluptatem consequatur. Consequatur voluptatem aut perferendis sit accusantium. Perferendis accusantium consequatur voluptatem aut sit. Sit consequatur perferendis accusantium voluptatem aut. Consequatur perferendis voluptatem accusantium aut sit.",5.2020329100,"PariaturEos CO."
fb0212c0a1cf4d27984a8889cecb6a40,b5e73eeb90d64aa98dafd63fd01d4a47,e9409e8307ec45d796bc38cce9d350a7,"Small Rerum Box","Voluptatem consequatur accusantium aut perferendis sit. Accusantium perferendis aut sit consequatur voluptatem. Sit accusantium voluptatem perferendis aut consequatur.",24.1821713114,"IllumQuos Supplier"
ffa345f87c2748f6a5758523a340ed02,0543e96d7c2947d2b54a560796b1c284,7ec36ce49ad24619a1bd38510bd1e8e4,"Steel Eos Siding","Sit aut consequatur accusantium voluptatem perferendis. Accusantium voluptatem sit aut consequatur perferendis. Consequatur sit perferendis accusantium aut voluptatem. Aut accusantium consequatur voluptatem perferendis sit. Consequatur aut voluptatem perferendis sit accusantium.",76.6400095759,"OmnisEx Incorporate"
ffa51f2079bf4facb5cf1ddf90f13fa1,b835aa709be94b848b55cac4a9a9dd51,e9409e8307ec45d796bc38cce9d350a7,"Heavy Voluptates Bucket","Accusantium consequatur sit perferendis voluptatem aut. Voluptatem consequatur accusantium sit perferendis aut. Accusantium consequatur voluptatem perferendis sit aut. Voluptatem perferendis sit accusantium aut consequatur. Aut consequatur sit accusantium perferendis voluptatem.",7.8344666362,"IllumQuos Supplier"
